id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
2613,2635,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2614,2635,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2615,2636,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2616,2636,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2617,2636,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2618,2636,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2619,2637,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2620,2637,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2621,2637,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2622,2637,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2623,2638,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2624,2638,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2625,2638,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2626,2638,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2627,2639,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2628,2639,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2629,2639,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2630,2639,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2631,2640,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2632,2640,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2633,2640,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2634,2640,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2635,2641,The Smallest,"Assassinate Dominick Pycroft, the Barber.",SUCCESS,Dominick Pycroft,/datum/objective/target/assassinate,Barber,""
2636,2641,The Smallest,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2637,2641,The Smallest,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2638,2641,The Smallest,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2639,2642,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2640,2642,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2641,2642,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2642,2642,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2643,2643,Son of Death,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
2644,2643,Son of Death,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2645,2643,Son of Death,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2646,2643,Son of Death,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2647,2665,Sivean Doulson,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
2648,2665,Sivean Doulson,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
2649,2665,Sivean Doulson,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2650,2672,Takirichi,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
2651,2672,Takirichi,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2652,2672,Takirichi,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2653,2673,Alatar the Spiral King,"Assassinate Sivean Doulson, the Roboticist.",SUCCESS,Sivean Doulson,/datum/objective/target/assassinate,Roboticist,""
2654,2673,Alatar the Spiral King,"Assassinate Dominick Pycroft, the Mime.",SUCCESS,Dominick Pycroft,/datum/objective/target/assassinate,Mime,""
2655,2673,Alatar the Spiral King,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2656,2674,Hasitihika,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
2657,2674,Hasitihika,"Make an example of Shao Oshiil, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Shao Oshiil,/datum/objective/target/harm,Shaft Miner,""
2658,2674,Hasitihika,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2659,2674,Hasitihika,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2660,2675,Koudi Cooper,Steal a sample of slime extract.,SUCCESS,"",/datum/objective/steal,"",""
2661,2675,Koudi Cooper,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2662,2675,Koudi Cooper,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2663,2681,Takirichi,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2664,2681,Takirichi,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
2665,2681,Takirichi,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2666,2682,Ink Void,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2667,2682,Ink Void,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
2668,2682,Ink Void,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2669,2683,Artem Byblikov,Conduct a ritual to summon an elder god.,SUCCESS,"",/datum/objective/abductee/summon,"",""
2670,2684,Jason Snyder,Defect from your employer.,SUCCESS,"",/datum/objective/abductee/defect,"",""
2671,2685,Edwin Ward,Convince the crew that you are a paraplegic.,SUCCESS,"",/datum/objective/abductee/cannotmove,"",""
2672,2686,Jerrie Sullivan,This is a secret social experiment conducted by Nanotrasen. Convince the crew that this is the truth.,SUCCESS,"",/datum/objective/abductee/social_experiment,"",""
2673,2687,Bryan Riker,So much lies undiscovered. Look deeper into the machinations of the universe.,SUCCESS,"",/datum/objective/abductee/science,"",""
2674,2688,Adam Sommer,Start a collection of corpses. Don't kill people to get these corpses.,SUCCESS,"",/datum/objective/abductee/deadbodies,"",""
2675,2689,Jesus Exery,You are pregnant and soon due. Find a safe place to deliver your baby.,SUCCESS,"",/datum/objective/abductee/pragnant,"",""
2676,2690,Kaela Pratt,Conduct a seance with the spirits of the afterlife.,SUCCESS,"",/datum/objective/abductee/ghosts,"",""
2677,2715,Joe Jab,"Make an example of Johnny Blade, the Quartermaster. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Johnny Blade,/datum/objective/target/harm,Quartermaster,""
2678,2715,Joe Jab,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2679,2715,Joe Jab,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2680,2716,Makskim Shomski,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2681,2716,Makskim Shomski,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2682,2717,Honkin,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
2683,2717,Honkin,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2684,2717,Honkin,"Assassinate Sergius D. Vinbertus, the Bartender.",FAIL,Sergius D. Vinbertus,/datum/objective/target/assassinate,Bartender,""
2685,2717,Honkin,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2686,2725,Goodwin Keppel,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
2687,2725,Goodwin Keppel,Put the head of Drill Gnoos in biogel can and steal it.,FAIL,Drill Gnoos,/datum/objective/target/dehead,Chemist,""
2688,2725,Goodwin Keppel,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2689,2729,Shizord,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2690,2729,Shizord,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
2691,2729,Shizord,Steal 28 moles of phoron (full tank).,SUCCESS,"",/datum/objective/steal,"",""
2692,2729,Shizord,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2693,2730,Porter Mills,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
2694,2730,Porter Mills,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2695,2730,Porter Mills,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
2696,2730,Porter Mills,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2697,2731,Liam O'Shea,"Make an example of Rexana Langston, the Chief Medical Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Rexana Langston,/datum/objective/target/harm,Chief Medical Officer,""
2698,2731,Liam O'Shea,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2699,2732,Vincent Rahl,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
2700,2732,Vincent Rahl,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2701,2733,Tyler Dean,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2702,2733,Tyler Dean,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2703,2734,Trey Noton,"Assassinate Zack Schrader, the Medical Doctor.",FAIL,Zack Schrader,/datum/objective/target/assassinate,Medical Doctor,""
2704,2734,Trey Noton,"Assassinate Zack Schrader, the Medical Doctor.",FAIL,Zack Schrader,/datum/objective/target/assassinate,Medical Doctor,""
2705,2734,Trey Noton,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2706,2735,Fyodor Yamkin,"Make an example of Melvin Semenov, the Head of Personnel. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Melvin Semenov,/datum/objective/target/harm,Head of Personnel,""
2707,2735,Fyodor Yamkin,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2708,2736,Mr.clown.,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
2709,2736,Mr.clown.,"Assassinate Miron, the Quartermaster.",FAIL,Miron,/datum/objective/target/assassinate,Quartermaster,""
2710,2736,Mr.clown.,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
2711,2736,Mr.clown.,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2712,2737,Tate Benford,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
2713,2737,Tate Benford,"Assassinate Anna Belko, the Chemist.",SUCCESS,Anna Belko,/datum/objective/target/assassinate,Chemist,""
2714,2737,Tate Benford,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
2715,2737,Tate Benford,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2716,2738,Sal Lord,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2717,2738,Sal Lord,"Assassinate Syd Bashline, the Botanist.",SUCCESS,Syd Bashline,/datum/objective/target/assassinate,Botanist,""
2718,2738,Sal Lord,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
2719,2738,Sal Lord,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2720,2739,Sigma O'Neill,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2721,2739,Sigma O'Neill,"Assassinate Anna Belko, the Chemist.",SUCCESS,Anna Belko,/datum/objective/target/assassinate,Chemist,""
2722,2739,Sigma O'Neill,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
2723,2739,Sigma O'Neill,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2724,2742,Oscar Brondeshef,Start a collection of corpses. Don't kill people to get these corpses.,SUCCESS,"",/datum/objective/abductee/deadbodies,"",""
2725,2743,Randy Best,You are hungry. Eat as much food as you can find.,SUCCESS,"",/datum/objective/abductee/yumyum,"",""
2726,2744,Keegan Hunt,You know that Unknown (as Scientist) has perished. Call them from the spirit realm.,SUCCESS,"",/datum/objective/abductee/calling,"",""
2727,2745,Jora Nor,Nanotrasen is abusing the animals! Save as many as you can!,SUCCESS,"",/datum/objective/abductee/pets,"",""
2728,2746,Gelon Torn,Start a collection of corpses. Don't kill people to get these corpses.,SUCCESS,"",/datum/objective/abductee/deadbodies,"",""
2729,2747,Lion Remark,Steal all monkeys.,SUCCESS,"",/datum/objective/abductee/steal,"",""
2730,2748,Ruben Foster,Flood the station's powernet with as much electricity as you can.,SUCCESS,"",/datum/objective/abductee/powerunlimited,"",""
2731,2749,Alan Keller,You must escape the station! Get the shuttle called!,SUCCESS,"",/datum/objective/abductee/shuttle,"",""
2732,2752,Norman Normans,Steal all bars of soap.,SUCCESS,"",/datum/objective/abductee/steal,"",""
2733,2753,Seamon Light,You are pregnant and soon due. Find a safe place to deliver your baby.,SUCCESS,"",/datum/objective/abductee/pragnant,"",""
2734,2754,Lion Remark,"Assassinate Karen, the Chief Medical Officer.",SUCCESS,Karen,/datum/objective/target/assassinate,Chief Medical Officer,""
2735,2754,Lion Remark,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2736,2755,Elige Kamsky,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
2737,2755,Elige Kamsky,"Assassinate Loo Nash, the Security Cadet.",FAIL,Loo Nash,/datum/objective/target/assassinate,Security Cadet,""
2738,2755,Elige Kamsky,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
2739,2756,Toby Bush,"Make an example of Elliot Leichter, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Elliot Leichter,/datum/objective/target/harm,Test Subject,""
2740,2756,Toby Bush,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2741,2756,Toby Bush,"Assassinate Daniel Mildred, the Scientist.",FAIL,Daniel Mildred,/datum/objective/target/assassinate,Scientist,""
2742,2756,Toby Bush,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2743,2804,MAC,"Assassinate Sunny Emerich, the Security Officer.",SUCCESS,Sunny Emerich,/datum/objective/target/assassinate,Security Officer,""
2744,2804,MAC,"Assassinate Johnny Blade, the Security Officer.",SUCCESS,Johnny Blade,/datum/objective/target/assassinate,Security Officer,""
2745,2804,MAC,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2746,2805,Igor Collins,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2747,2813,Justin Pokrovsky,"Assassinate Shagan Rock'Shur, the Test Subject.",FAIL,Shagan Rock'Shur,/datum/objective/target/assassinate,Test Subject,""
2748,2813,Justin Pokrovsky,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
2749,2813,Justin Pokrovsky,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
2750,2819,Dirty Honker,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2751,2819,Dirty Honker,"Assassinate Kaylie Pennington, the Psychiatrist.",SUCCESS,Kaylie Pennington,/datum/objective/target/assassinate,Psychiatrist,Changeling
2752,2819,Dirty Honker,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
2753,2819,Dirty Honker,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2754,2820,Horack Doik,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2755,2820,Horack Doik,"Assassinate Egor Baldov, the Chef.",FAIL,Egor Baldov,/datum/objective/target/assassinate,Chef,Changeling
2756,2820,Horack Doik,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2757,2820,Horack Doik,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2758,2821,Egor Baldov,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2759,2821,Egor Baldov,"Assassinate Hatika, the Shaft Miner.",FAIL,Hatika,/datum/objective/target/assassinate,Shaft Miner,""
2760,2821,Egor Baldov,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
2761,2821,Egor Baldov,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
2762,2822,Kaylie Pennington,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
2763,2822,Kaylie Pennington,"Assassinate Gennady Whiteman, the Captain.",FAIL,Gennady Whiteman,/datum/objective/target/assassinate,Captain,""
2764,2822,Kaylie Pennington,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
2765,2822,Kaylie Pennington,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
2766,2823,Destra Shakit'ta,"Assassinate Max Woodward, the Warden.",SUCCESS,Max Woodward,/datum/objective/target/assassinate,Warden,""
